Business,Street,City,State,Postcode,Country,Phone,Website,Email,Email Type,Categories,Description,Revenue,Employees,Founded,Sic,Naics,Linkedin,Facebook,X,Instagram,Youtube,Lat,Lng,Contact First Name,Contact Last Name,Contact Role,Contact Email
Bach Land Development,3418 W Arch St,Tampa,FL,33607,United States,(813) 559-8555,https://www.bach-development.com/,justcallbach@bach-development.com,,Construction company,"BACH Development offers comprehensive construction management services for both commercial and residential projects across the United States. Their services include consulting, general contracting, site development, manufactured housing installations, and disaster recovery.",$18.3 M,34,2017,"52,525","45,459",https://www.linkedin.com/company/bach-builders,https://www.facebook.com/bachbuilders,,,,27.9541948,'-82.5009808,James,Falvo,"Project Manager, Florida (south)",jamesf@bach-development.com
Bank Roofing,1908 E 149th Ave,Lutz,FL,33549,United States,(727) 303-4737,https://bankroofing.com/contact-us,,,Contractor,,,,,,,,,,,,28.0871662,'-82.4375917,,,,
Banyan Contracting,1601 N 39th St #100,Tampa,FL,33605,United States,(813) 697-7663,http://banyan.bid/,,,Roofing contractor,,,,,,,,,,,,27.9577134,'-82.4146658,,,,
Bay Area Contracting And Construction,8907 N Ola Ave,Tampa,FL,33604,United States,(813) 385-7242,https://bayareacnc.com/,tampabayareacc@gmail.com,Unknown,"General contractor, Bathroom remodeler, Carpenter, Flooring contractor, Interior construction contractor, Kitchen remodeler, Repair service, Tile contractor, Window installation service",Get this service done quickly and efficiently by the experts here at Bay Area Contracting & Construction. We understand how important it is to feel confident and worry free when it comes to the service we provide. Our dedicated staff invests the time,,,,,,,https://www.facebook.com/TampaBayAreaCC,,https://www.instagram.com/bayareacontractingconstruction,,28.0314714,'-82.4630693,,,,
Bay Area Exteriors,3411 N 29th St,Tampa,FL,33605,United States,,https://www.bayarea-exteriors.com/,,,Siding contractor,"Bay Area Exteriors specializes in siding and exterior services, particularly with James Hardie Plank, and has over 25 years of industry experience. They cater to both residential and commercial clients, ensuring high standards of quality and safety in their projects.",$435 K,8,,"17,176","23,238",https://www.linkedin.com/company/buildingeasier,https://www.facebook.com/787490411310300,,https://www.instagram.com/bay_area_exteriors,,27.9750176,'-82.4277621,,,,
"Bay To Bay Roofing, Inc.",307 Pine Bluff Dr Suite 101,Lutz,FL,33549,United States,(813) 424-1541,https://baytobayroofing.com/hillsborough-county/lutz/,baytobayroofing@gmail.com,,Roofing contractor,"We are a locally and family owned and operated roofing company.
Serving the Tampa Bay area (Pasco, Pinellas, Hillsborough and Hernando Counties).
-Residential and Commercial Roofing-
We can work on all types of roofs: shingle, tile, metal and flat roof TPO
-Re-roofing
-Repairs
We provide FREE estimates.",$4.3 M,1,2012,"17,176","23,238",https://www.linkedin.com/in/bay-to-bay-roofing-28b893b1,https://www.facebook.com/BayToBayRoofing,,,https://www.youtube.com/c/BaytoBayRoofingIncHudson,27.9586307,'-82.4617898,Anthony,Hloska,President,ahloska@baytobayroofing.com
"Bayshore Exteriors, Llc",301 W Platt St A311,Tampa,FL,33606,United States,(813) 777-1777,https://www.bayshoreexteriors.com/,,,"Siding contractor, Deck builder, Remodeler, Window installation service","Tampas trusted James Hardie siding contractor. Expert installation, lifetime warranties & free estimates. Call Bayshore Exterior today for a consultation!",,,,,,https://www.linkedin.com/feed,https://www.facebook.com/61554285441316,,https://www.instagram.com/bayshore_exteriors,,27.9422145,'-82.4629635,,,,
Bbcg - Blue Bay Construction Group,10922 N Blvd,Tampa,FL,33612,United States,(727) 504-0125,https://www.bluebayconstructiongroup.com/,contact@bluebayconstructiongroup.com,Unknown,"General contractor, Bathroom remodeler, Deck builder, Dry wall contractor, Electrician, Flooring contractor, Painting, Water damage restoration service",Blue Bay Construction Group,,,,,,,,,,,28.049921,'-82.4679184,,,,
Belt Construction,1503 W Busch Blvd B,Tampa,FL,33612,United States,(813) 961-3075,https://beltconstruction.com/,htubbs@beltconstruction.com,,"Construction company, Architectural designer, Building consultant, Commercial real estate inspector, Concrete contractor, Foundation, General contractor, Home inspector, Masonry contractor",Specializing in commercial and industrial construction services for the Greater Tampa Bay area in Florida.,$1.4 M,1,1951,"15,154","23,236",,https://www.facebook.com/BeltConstruction,https://www.x.com/beltengineering,,,28.0337441,'-82.4762665,Michele,(cheley) Buff,,buff@beltconstruction.com
Belvora Roofing Contractor,7004 S Trask St,Tampa,FL,33616,United States,(640) 282-1456,,,,Roofing supply store,,,,,,,,,,,,27.8642393,'-82.5224129,,,,
Ben Roofing Systems Tampa,6809 N Manhattan Ave,Tampa,FL,33614,United States,(855) 513-3164,,,,Roofing contractor,,,,,,,,,,,,28.00981,'-82.5169739,,,,
Bennett Roofing Co,500 N Westshore Blvd,Tampa,FL,33609,United States,(727) 634-8441,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9490153,'-82.5246294,,,,
Beryl Engineering & Inspection,15100 Hutchison Rd,Tampa,FL,33625,United States,(813) 616-3301,https://www.berylprojectengineering.com/,business@berylprojectengineering.com,,"Home inspector, Civil engineer, Engineering consultant, Structural engineer","Based in Tampa, FL, Beryl Engineering & Inspection specializes in home inspections and structural engineering services, catering to both residential and commercial clients. Their offerings include a wide range of inspection services, such as thermal imaging, wind mitigation inspections, and baby proofing assessments.",$984 K,11,2013,"87,871","54,541",https://www.linkedin.com/company/beryl-project-engineering,https://www.facebook.com/BerylProjectEngineering,https://x.com/BerylProjectEng,https://www.instagram.com/berylprojectengineering,https://www.youtube.com/channel/UC_dKEc7qm9oBtMVtuGQz64w/videos,28.0887665,'-82.5402444,Leo,Cannyn,Principal Project Manager,leo@berylprojectengineering.com
Best Choice Roofing,3102 Cherry Palm Dr #100,Tampa,FL,33619,United States,(813) 544-7315,https://bestchoiceroofing.com/locations/florida/tampa/,info@bestchoiceroofing.net,,Roofing contractor,"Best Choice Roofing (BCR) has been protecting homes and building careers since 2009, helping thousands of homeowners restore their properties after storm damage and natural weathering. What started as a small business has grown into one of the largest and fastest-growing residential roofing companies in the U.",$67.8 M,969,2009,"17,176","23,238",https://www.linkedin.com/company/best-choice-roofing,https://www.facebook.com/866bestchoice,https://www.x.com/bestchoicer,https://www.instagram.com/866bestchoice,https://www.youtube.com/channel/UCmXr_TUtz6ScxjXQ3cSe1RA,27.9716529,'-82.345401,Ronald,Frazier,Sales Manager,ronald.frazier@bestchoiceroofing.com
"Best Construction Company, Llc",19046 Bruce B Downs Blvd,Tampa,FL,33647,United States,(813) 368-1200,https://www.bestconstructioncompany.pro/,,,"Roofing contractor, Construction company","Tampas trusted roofing and construction company serving the West Coast of Florida. Specializing in roof repair, replacement, and construction.",,,,,,,,,,,28.1459535,'-82.3549207,,,,
Best Home Repair Tampa,11521 Donna Dr,Tampa,FL,33637,United States,(813) 526-2369,https://besthomerepairtampa.com/,esteban@besthomerepairtampa.com,Unknown,Dry wall contractor,"We provide exceptional drywall repair services in Tampa ,We offer a range of services, including patching holes, fixing cracks, and more.",,,,,,,,,,,28.051669,'-82.3580518,,,,
Big Wave Restoration,6702 Benjamin Rd Suite 300,Tampa,FL,33634,United States,(813) 244-9283,https://bigwaverestoration.com/,paul.pfleiderer@bigwaverestoration.com,,"Water damage restoration service, Fire damage restoration service",Our owners Paul Pfleiderer and Adam Brown were working for a large disaster restoration company when they decided to pursue their dream of owning their own company. With both owners being married with wives and small children they understand how a disaster can affect an entire family.,$1.1 M,2,2019,,,https://www.linkedin.com/company/big-wave-restoration,https://www.facebook.com/bigwaverestoration,,https://www.instagram.com/big_wave_restoration,,28.0079974,'-82.5424566,Paul,Pfleiderer,,paul.pfleiderer@bigwaverestoration.com
Bighorn Roofing Contractor,4836 W San Jose St,Tampa,FL,33629,United States,(912) 827-3906,,,,Roofing supply store,,,,,,,,,,,,27.9228154,'-82.5273445,,,,
Bill Shields Roofing Co,3502 E 7th Ave,Tampa,FL,33605,United States,(813) 839-7706,https://www.billshieldsroofing.com/,debbie@billshieldsroofing.com,,Roofing contractor,"For over 70 years, Bill Shields Roofing has served the greater Tampa, Fl area with high-quality work and attention to detail. The secret to the companys success is simple: State-of-the-art technology, the finest quality materials and always make customer service the companys top priority.",$1.8 M,1,,"17,176","23,238",https://www.linkedin.com/company/bill-shields-roofing-inc.,https://facebook.com/BSRoofingInc,,,,27.960354,'-82.420837,,,,
Blue Horizon Roofing,12499 Usf Bull Run Drive,Tampa,FL,33620,United States,(813) 443-0678,https://bluehorizonroofing.us/,,,Roofing contractor,,,,,,,,,,,,28.0589234,'-82.4060041,,,,
Blue Peak Roofing,5815 S Macdill Ave,Tampa,FL,33611,United States,(813) 572-7663,https://bluepeakroofers.com/,,,Roofing contractor,"Blue Peak Roofing, LLC provides expert roofing services in Tampa and beyond. From repairs to replacements, our experienced team offers honest quotes, quality work, and exceptional customer service. Schedule a free inspection today!",,,,,,,,,,,27.8814065,'-82.4941341,,,,
Brandon Roofing,10825 Tom Folsom Rd Suite E,Thonotosassa,FL,33592,United States,(813) 538-8200,https://flbrandonroofing.com/,flbrandonroofing@gmail.com,,"Roofing contractor, Construction company",Brandon Roofing is the 3rd generation of roofing contractors from the same family. Few companies can boast 30 years of continuous service...,,,,,,,,,,,28.0475731,'-82.3269771,Shad,Stevens,,shad@flbrandonroofing.com
Bravo Roofing & Gutters,1507 W Cypress St,Tampa,FL,33606,United States,(813) 923-3306,,,,Roofing contractor,,,,,,,,,,,,27.9521759,'-82.4753895,,,,
Bright Solutions,4106 W Montgomery Terrace,Tampa,FL,33616,United States,(656) 200-7183,,,,Remodeler,,,,,,,,,,,,27.8775098,'-82.5131938,,,,
Brothers Roofing Supplys And More,938 E 124th Ave C Fl,Tampa,FL,33612,United States,(727) 364-3616,https://brothersroofingsupplysandmore.com/,,,Roofing supply store,"Lead Roof Boot No Caulk in Tampa FL, Vent Pipe in Tampa FL, FHA Drip Edge in Tampa FL, Galvanized Coil Nails in Tampa FL, Plastic Round Roof Cap Nail in Tampa FL, TPO Plate in Tampa FL, Aluminum Ridge Vent in Tampa FL, Roofing Cement in Tampa FL, Ro",,,,,,https://www.linkedin.com/posts/brothers%C2%A0roofing%C2%A0-supplys%C2%A0and%C2%A0more%C2%A0llc-a54952327_brothers-roofing-supplys-and-more-llc-specializes-activity-7239011229602631680-WLfe,,,,,28.061669,'-82.4495135,,,,
"Brothers Roofing, Inc.",10306 N Myrtle St,Tampa,FL,33617,United States,(813) 985-6592,,,,Roofing contractor,,,,,,,,,,,,28.0421821,'-82.3993802,,,,
Brown Brothers Amer Roofing,1006 Briarwood Ave,Tampa,FL,33613,United States,(813) 961-6103,,,,Roofing contractor,,,,,,,,,,,,28.0830263,'-82.4691112,,,,
Bryant Dryer Vent Service Of Tampa,312 Co Rd 584,Tampa,FL,33604,United States,(813) 726-5718,,,,Roofing contractor,,,,,,,,,,,,28.0254988,'-82.4570513,,,,
Buildcraft Roofing Contractor,9316 Grandfield Rd,Thonotosassa,FL,33592,United States,(762) 431-4402,,,,Roofing supply store,,,,,,,,,,,,28.0445058,'-82.3381845,,,,
Cardinal Roofing,1312 Orangewalk Dr,Brandon,FL,33511,United States,(813) 689-7663,https://www.cardinalroofingfl.com/,office@cardinalroofingfl.com,Unknown,Roofing contractor,3rd generation roofing experts Cardinal Roofing focus on adding years to your roof through maintenance and repairs. Residential and commercial roofers.,,,,,,,https://www.facebook.com/cardinalroofingfl,,https://www.instagram.com/cardinalroofingfl,https://www.youtube.com/@CardinalRoofing,27.9136241,'-82.2618532,,,,
Cardosa Development,1913 W Dr Martin Luther King Jr Blvd,Tampa,FL,33607,United States,(813) 410-2698,https://www.cardosadevelopment.com/,contact@cardosadevelopment.com,Unknown,"Roofing contractor, Bathroom remodeler, Custom home builder, General contractor, Real estate developer, Remodeler, Construction company, Swimming pool contractor","Discover top-tier real estate development services with Cardosa Development, specializing in luxury residential and commercial projects across Tampa, FL. Explore investment opportunities and expert construction solutions tailored to meet your needs.",,,,,,,,,https://www.instagram.com/cardosadevelopment,https://www.youtube.com/channel/UCKNLsIRRuvQUyPK4pgITzGA,27.9815941,'-82.4789618,,,,
Carl Martin Roofing,14902 Livingston Ave,Lutz,FL,33559,United States,(813) 977-0066,https://carlmartinroofing.com/,mike@carlmartinroofing.com,Unknown,Roofing contractor,Carl Martin Roofing,,,,,,,https://www.facebook.com/carlmartinroofingtampabay,,,,28.0863097,'-82.4311762,,,,
Carrollwood All Season Roofing Contractors,5116 Lawnton Ct,Tampa,FL,33624,United States,(813) 213-3134,https://allseasonroofleakrepairs.com/carrollwood-all-season-roofing-contractors/,,,Roofing contractor,"All Season Roof Leak Repairs provides expert roof leak services in Brandon, Tampa, Lutz and surrounding areas. Licensed, insured, and warranty-backed. Call (813) 213-4072 for a free estimate.",,,,,,,,,,,28.0681429,'-82.5305516,,,,
Carrollwood Roofing,5927 George Rd,Tampa,FL,33634,United States,(813) 343-2900,https://carrollwoodroofing.com/,ted@carrollwoodroofing.com,Unknown,Roofing contractor,Count On Carrollwood Roofing to Protect Your Largest Investments THE CARROLLWOOD ROOFING WAY Florida Roofing Solutions without Compromise Carrollwood Roofin ...,,,,,,,https://www.facebook.com/Carrollwoodroofingllc,,https://www.instagram.com/carrollwood_roofingllc,,28.0028337,'-82.5499692,,,,
Castillo Roofing Co,101 E Kennedy Blvd,Tampa,FL,33602,United States,(727) 634-8428,,,,Roofing contractor,,,,,,,,,,,,27.9470096,'-82.4590927,,,,
Castlebrook Restoration & Roofing Llc,19046 Bruce B Downs Blvd #68,Tampa,FL,33647,United States,(813) 590-9800,https://www.castlebrookrestoration.com/,jwiles@castlebrookrestoration.com,Unknown,"Roofing contractor, Construction company, Waterproofing service","Castlebrook Restoration & Roofing: With 50+ years of expertise, we stand out in roofing and restoration. Your trusted partners for top-quality solutions.",,,,,,,,,,,28.1458807,'-82.3549105,,,,
